grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,703,3,884,0.6666666666666667,2.9309211180258856,5.497474167490214,922,216,blue,0
402,709,3,1428,1.4907119849998602,3.3630072051292683,7.778423251540325,919,216,blue,0
402,716,20,300,0.6097560975609756,1.3842981207631813,6.849315068493151,766,162,red,0
402,719,20,143,3.902293338503264,3.902293338503264,3.902293338503264,724,259,red,0
402,720,20,147,1.0174198290453922,3.3306585867483967,8.043409991006438,808,219,red,0
402,728,100,696,2.2269560987101262,3.776358274435816,5.928130697278345,739,255,green,0
402,732,20,126,0.6993006993006993,2.9084238773792537,6.241337487174432,804,225,red,0
402,733,20,352,3.638624869685476,5.946479944071218,7.244308110509933,722,261,red,0
402,735,20,60,2.9877576997229425,4.0854334653858295,5.216282949221855,723,264,red,0
402,736,3,840,0.5988023952095809,1.891840378264652,21.930732574403443,903,147,blue,0
402,746,20,112,1.5108567415539118,2.7339887430603533,4.378182770028052,746,257,red,0
402,754,20,1066,0.6134969325153374,2.161623042584262,6.887313148109162,898,144,red,0
402,765,3,966,1.4614823382351567,2.7926814939483102,5.288731323516604,742,259,blue,0
402,766,3,304,0.6535947712418301,1.5128407389241874,7.499907179940963,804,212,blue,0
402,768,20,860,0.5988023952095809,1.254730612041074,9.078750045221225,882,166,red,0
402,773,20,2294,0.5988023952095809,1.6254951441237908,15.730511103960884,948,205,red,0
402,783,20,832,0.6451612903225806,1.4816186182502844,18.43134130746817,946,171,red,0
402,786,20,81,0.7751937984496124,0.7751937984496124,0.7751937984496124,722,264,red,0
402,789,20,2211,0.7142857142857143,5.177833469125696,10.6950134872795,763,198,red,0
402,796,100,136,0.6329113924050633,1.4235870074894328,4.3841743570265415,748,164,green,0
402,799,3,320,0.6578947368421052,1.5834597995963158,4.106304151299509,735,267,blue,0
402,800,20,1643,0.6060606060606061,1.1802278435664442,13.515500206175249,837,201,red,0
402,820,20,1728,0.6535947712418301,1.3973837410466992,6.1028598180839495,784,191,red,0
402,824,100,150,0.9889605331280386,2.2261544380687783,5.996671736900716,752,258,green,0
