101,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128
101,178,100,882,1.3071895424836601,6.5713508841736274,11.760738406257595,107,60
101,242,20,300,0.043146445782457334,4.866366932155371,8.752176302587365,112,43
101,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131
101,378,3,552,0.11690719868123929,5.227740438067486,13.066597533300527,113,96
101,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17
101,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123
101,596,100,40,0.11289239379770316,0.3853935653199042,0.6578947368421052,109,68
101,663,20,667,0.7092198581560284,4.123412026455486,11.14352871788557,102,15
102,8,100,1080,3.590109871423002,5.608872702071867,8.58980338670346,240,260
102,9,100,1375,4.745683095211729,5.281458251437038,6.153888993459195,237,267
102,17,100,846,0.05875432039800645,2.5138074155869696,125.57488925927565,77,220
102,19,3,644,0.6578947368421052,1.7549945232012758,5.598790102985104,13,259
102,21,100,170,0.6172839506172839,1.4892210091861382,10.226669555440184,77,223
102,25,20,2080,2.2388059701492535,4.55522169199721,6.447233886218802,240,268
102,29,100,988,2.2900763358778624,4.114488150648366,5.571764358942785,188,269
102,32,3,75,0.6993006993006993,1.7949488675249592,3.902106781608433,207,225
102,33,100,270,0.6622516556291391,2.240547684454357,6.776309271789384,99,224
102,39,20,85,0.021865660467964277,1.414236916932635,11.71642782314843,79,220
102,40,100,1219,2.054794520547945,5.210625367359187,7.479395565464589,237,265
102,42,100,1612,2.083333333333333,5.142844632588864,7.565439499210544,237,262
102,45,100,950,2.2587697572631282,6.138876125277514,10.313741569239019,226,267
102,50,3,450,0.9820927516479828,3.1744662434219606,5.32571545864609,8,259
102,51,20,24,0.09704865666338448,0.9851176260401543,2.9035955109983522,198,240
102,53,3,4136,0.014928458516459618,1.848968373036875,6.388765649999399,76,218
102,56,3,198,0.9753196981883415,4.279189029166643,8.783783783783784,11,262
102,66,100,602,0.08988949026718751,1.3447763980327025,3.731343283582089,77,220
102,67,3,84,0.684931506849315,1.5363188786615303,5.423784497157399,7,270
102,69,100,480,0.6493506493506493,1.6794299626466984,3.571428571428571,97,226
102,78,100,322,0.6666666666666667,1.27856107118532,3.968253968253968,89,221
102,82,100,200,0.625,1.8397545772420139,5.160156871153361,91,208
102,96,100,1323,1.885618083164127,3.696100365707489,4.865042554105199,233,262
102,100,100,198,0.6211180124223602,1.3152290078251407,2.98142396999972,93,217
102,115,3,96,0.7462686567164178,2.8834821059143216,5.892003607563443,24,249
102,135,20,1166,11.296179796212769,13.473805777682308,14.725377234348787,213,268
102,143,100,572,0.6622516556291391,2.1184270475692815,8.625193411612262,78,228
102,147,100,52,0.6211180124223602,1.1587361352862127,3.571428571428571,221,182
102,148,20,408,0.6896551724137931,1.1761375264063116,2.158273381294964,204,235
102,150,3,64,0.6493506493506493,1.5470150129111113,4.411764705882353,4,257
102,156,100,100,0.6535947712418301,1.1628353106196436,3.697290359145347,69,182
102,160,100,77,0.6535947712418301,3.006862786435648,26.24113475177305,78,230
102,168,100,832,3.849849702720392,5.642391179720433,8.155177475308113,205,268
102,179,100,1610,4.5057500224431255,4.879003668416014,5.252257314388903,240,269
102,184,100,1856,4.850851695024885,5.155959374411555,5.461067053798225,228,269
102,207,100,2278,1.4808397201985364,3.311283615998158,5.594405594405594,239,266
102,232,100,1008,2.4513780311382787,3.9174210832766767,6.107771021438295,208,270
102,234,100,1776,3.571428571428571,3.571428571428571,3.571428571428571,208,270
102,240,20,270,0.6535947712418301,1.0894567250282208,2.941176470588235,61,254
102,241,3,440,0.11298400887963535,3.026721145992798,4.477611940298507,11,257
102,245,3,532,0.08865761345720216,1.9085248806258754,7.042733787400913,19,250
102,251,100,342,0.1379915891491743,1.1281205092103315,3.4083321564142426,101,232
102,255,100,1653,0.7407407407407408,2.9729514925354636,5.072463768115942,230,269
102,261,3,370,0.07847625826596527,3.0984898649902184,6.1185034717144715,9,255
102,268,100,1479,0.12112840197154608,0.9663383393580681,3.1273678006990067,86,222
102,269,100,969,2.7125694905379345,4.232920618014865,6.3432394240271694,201,266
102,273,3,189,0.12650998974688804,1.8868460880416986,4.135426875776809,5,258
102,277,100,150,0.6329113924050633,1.2654508202854569,4.166275705683712,78,220
102,278,3,624,0.09037454766317692,2.422474722445731,18.397052945877654,9,270
102,283,100,238,0.628930817610063,1.2272202940026498,6.447233886218802,81,208
102,289,100,1007,1.4152328971517656,5.151198824097526,10.505247294587665,183,268
102,290,100,1219,1.5211346785712856,6.1438614288550975,10.54377558816701,192,264
102,299,100,1008,2.7858821794713924,4.938276260664478,6.985005533188726,230,263
102,306,100,128,0.11639139752254477,1.214978697738135,4.344830378784442,100,230
102,307,3,396,0.15136441836405196,0.8208720543637824,1.6321664069341533,63,257
102,332,100,216,0.025297064771610707,0.9068187221690996,1.6563466499998445,103,235
102,336,100,145,0.02501331308360726,1.3053154957888113,5.109489051094891,78,222
102,341,3,765,0.7092198581560284,3.1963163118630544,5.683412765570081,22,248
102,344,100,882,2.0408163265306123,4.582929148841393,7.9811086364240325,239,263
102,352,100,1155,3.4452834551302596,5.062853442284071,6.9125077390361955,239,262
102,355,100,124,0.003965184098162508,1.2429569962006357,5.078241233047872,100,229
102,357,100,1020,3.7492790541123413,4.956138427664375,5.560177757447275,233,268
102,363,100,1344,2.0348396580907844,3.871457749320609,5.884859670290911,239,265
102,364,100,1392,0.08152663890652177,0.08152663890652177,0.08152663890652177,237,269
102,369,100,1155,3.4482758620689653,5.29228977485433,7.804586677006527,208,265
102,378,20,546,8.546696378833458,8.546696378833458,8.546696378833458,113,144
102,383,100,714,4.160891658116289,5.271408241961253,6.792315725376623,236,264
102,389,100,1711,2.0408163265306123,3.207398898382003,4.344830378784442,240,269
102,393,3,672,0.15689737523095407,1.8929019747002602,6.734350297014738,12,262
102,402,100,198,0.14109903640588084,1.4280412868595118,5.560177757447275,94,214
102,418,100,1156,0.6756756756756757,2.138358931995765,6.818298106613908,62,253
102,422,3,384,0.6535947712418301,1.192310940628692,3.959680005245959,205,237
102,423,100,208,0.9491366190423458,0.9491366190423458,0.9491366190423458,137,218
102,434,3,385,0.022123231870481215,1.1132427778629665,3.5211267605633805,75,220
102,438,100,336,0.7874015748031495,0.8932850922299367,0.9620500424306769,64,188
102,439,3,96,0.6329113924050633,1.5161426496229666,4.6164637374720865,59,263
102,442,100,130,1.6687074458953657,1.6687074458953657,1.6687074458953657,63,181
102,443,100,1045,3.031695312954162,4.843316659931594,6.294817749034596,226,265
102,444,100,80,0.7194244604316548,8.153796838659716,29.45566633883075,62,180
102,460,100,145,0.6060606060606061,1.0319022988437152,4.2561692663104385,98,231
102,481,100,36,1.49071198499986,3.1838647853862976,5.356869554443542,79,175
102,485,100,1430,2.8240449490531923,3.3153007359239215,3.64963503649635,235,269
102,500,100,1034,2.521364528296496,5.3685563122413305,9.380147345615322,204,265
102,502,100,45,0.19853940931676956,0.19853940931676956,0.19853940931676956,88,200
102,508,100,112,0.025808171967151797,1.3726428148643954,5.659424517791202,94,215
102,512,100,2079,0.6802721088435374,4.715458901297964,7.178482586514921,237,261
