703,20,1540,327.5288077091515,9.658077637337257
703,20,3780,347.0053832080835,9.075961948385261
703,20,1628,347.4711922908485,6.984503376737036
703,20,1548,323.13010235415595,6.756756756756757
703,20,1470,331.3895403340348,8.297989461020972
703,20,1435,329.03624346792645,8.702913275888509
703,20,1131,329.03624346792645,4.485347611419463
703,20,2964,322.1250163489018,6.827397755084657
703,20,1170,331.3895403340348,8.466191950095721
703,20,340,326.30993247402023,8.012336167697756
703,20,648,0,4.477611940298507
703,20,1122,338.1985905136482,7.97802193649556
703,20,1209,333.434948822922,7.818419501747517
703,20,435,327.5288077091515,9.247095610216524
703,20,336,318.01278750418334,9.965647442276822
703,20,504,331.3895403340348,9.01436265190048
703,20,252,5.194428907734789,8.121588983225928
703,20,220,338.1985905136482,3.7396977827322946
703,20,220,12.528807709151522,6.229421930603302
703,20,209,338.1985905136482,3.590109871423002
703,100,3658,180,3.910614525139665
703,100,3762,171.0273733851036,2.716862155603297
703,100,3721,156.03751102542185,6.7457930149288385
703,100,3420,180,2.9197080291970803
703,100,3068,45,0.9686394262829419
703,100,2679,180,0.7462686567164178
703,100,2714,213.69006752597977,2.387782301631781
703,100,2478,53.13010235415595,3.731343283582089
703,100,2501,225,1.0398629135096287
703,100,1995,63.434948822922024,1.4426245016127677
703,100,1890,288.434948822922,2.3599087016181937
703,100,1584,180,1.3605442176870748
703,100,1664,296.565051177078,6.48135645652113
703,100,1161,341.565051177078,2.1366740947083644
703,100,420,18.434948822922024,4.3318872057101085
703,100,352,30.963756532073546,4.2561692663104385
703,100,280,329.03624346792645,3.9938026677022607
703,20,391,15.255118703057747,8.029404402106605
703,100,2412,90,9.558823529411764
703,100,1860,96.34019174590992,6.658371425101042
703,100,1680,72.89727103094765,9.646432984918754
703,100,1218,0,0.7246376811594203
703,100,1102,0,1.3605442176870748
703,100,1015,345.96375653207355,2.9662630400127057
703,100,924,0,2.127659574468085
703,100,837,315,0.9491366190423458
703,100,810,315,1.0713739108887086
703,100,728,0,2.7777777777777777
703,100,700,315,3.6495833867692777
703,100,624,33.69006752597977,2.7314782389878705
703,100,575,336.0375110254218,6.985005533188726
703,100,528,248.19859051364818,3.792369582489087
703,100,483,80.53767779197437,4.1950086415849785
703,100,396,305.5376777919744,5.973836991001824
703,100,1425,59.03624346792651,4.194929420752016
703,100,828,90,8.633093525179856
