21,100,26568,7.76412492187427,10.850620622352723,13.247843249861067,426,433
24,100,2485,3.4482758620689653,5.7287123404476565,8.270853751553618,469,424
25,20,9690,10.70632737673105,12.043930448689357,13.381533520647665,398,459
26,20,11413,5.276916277511549,8.224255312337176,10.699147145096667,397,443
37,20,9504,11.947673982003648,11.947673982003648,11.947673982003648,396,473
51,20,21122,9.262638336595707,15.157295976487827,19.314467854518124,406,426
53,100,8190,6.680829316878905,10.697689782535576,14.172618860545693,393,435
73,20,43036,6.6099716790577885,11.87212639930382,15.188797114368477,443,474
91,20,18304,2.702318908993175,4.87302135252475,6.249812207983371,392,461
100,20,10494,11.712139482105108,12.700701893217797,13.689264304330488,398,461
128,100,34880,0.6993006993006993,2.8855713238590757,6.239177481057772,398,424
130,20,10400,5.585925498079628,8.926838533273024,12.657783326396341,412,428
151,20,9690,12.566909684811431,12.566909684811431,12.566909684811431,414,464
152,20,9568,1.5211346785712856,3.4402019589642094,6.588078458684124,392,438
166,20,9064,3.966633942071633,7.0898057564392305,9.126808071427714,395,430
174,20,17850,4.344830378784442,6.516711634386709,12.033808091996521,410,430
211,20,10486,5.6188846589256505,7.479397060683627,10.416666666666668,408,435
212,100,9486,5.717913296665637,7.816211636388059,9.856138049808292,393,425
213,100,2310,16.675167899898216,16.675167899898216,16.675167899898216,478,430
218,100,25500,9.316949906249123,10.733867881105006,12.627300577847416,406,431
224,100,21042,12.89710619829082,14.874117886166157,16.851129574041494,402,454
236,100,43610,6.419645721673602,11.486760921468793,13.357905598382876,417,443
249,20,11978,16.644896716775737,16.644896716775737,16.644896716775737,396,472
261,20,13905,2.1808811449437098,6.738798025815027,9.190182776172598,415,471
263,20,10282,4.069679316181569,6.692609566159082,9.281454878623457,400,432
268,100,18396,0.7092198581560284,3.2033227930965467,6.72959449437437,437,470
278,100,29055,1.510856741553912,4.722900025839628,18.19312434842738,393,430
284,3,13284,3.66337741981939,7.787334047433763,11.725370001508907,412,462
288,20,12760,0.6711409395973155,1.8701424165398226,3.0842316931031584,392,462
305,20,16764,0.7092198581560284,3.987593124316626,7.801418439716312,404,472
307,20,18408,1.4519921931816817,5.4648520662047035,7.849854517977857,399,462
316,100,1264,6.164383561643835,7.41370062211411,8.663017682584385,473,459
319,20,10094,1.4808397201985364,3.031540657710738,4.93911133625204,392,430
336,20,9991,3.5211267605633805,5.966857750159569,9.874359353983692,395,441
364,20,9984,1.5636839003495033,4.76900764695414,9.730152843586042,398,433
383,100,50328,1.4925373134328357,5.251202290266705,14.061428285636518,474,455
397,20,8190,9.34762662398956,12.642565340964588,14.518998424687208,408,429
412,100,50886,0.9428090415820635,7.172026401688147,20.471044864434695,418,425
414,100,32190,2.925959094565024,5.40462131459542,7.816283685834302,410,429
416,20,11227,6.886117614639857,8.457277855493242,9.869910002466593,400,438
417,100,46530,6.753668229924218,9.427604105383322,10.846834138845722,408,432
440,100,28359,15.10856741553912,15.10856741553912,15.10856741553912,398,467
445,100,1625,5.199314567548144,11.58015011650432,47.14045207910317,395,455
450,20,17685,4.106304151299508,8.29802160198864,11.342373798911977,422,428
456,100,2555,0.1303071218037844,4.963660674659747,7.4597612595806675,419,434
465,20,9506,6.936750832394561,9.735018921752214,10.98013076447354,419,428
466,20,9504,5.225436631107231,9.384368405569628,10.674361903827794,415,436
473,100,46053,14.350794514955043,14.350794514955043,14.350794514955043,394,471
476,20,14040,0.625,1.747759355158008,9.3507194672699,413,424
481,20,15481,2.2676423116125717,4.099449719377894,6.332299533013858,422,424
487,20,10764,2.966881599384115,5.518408141730945,9.316075690914689,392,427
493,20,9870,3.571428571428571,6.568452500674487,8.992003317520895,413,428
504,20,15933,3.1273678006990067,5.561622824982157,7.085509209925254,396,454
507,20,11526,2.097902097902098,6.071047357960004,8.70136394870949,393,459
508,20,10815,0.625,1.7491240634946508,2.5753937681885635,394,461
539,100,46800,4.098360655737705,6.091953675076793,7.592961294810465,410,430
545,100,5940,1.5421158465515792,1.5421158465515792,1.5421158465515792,488,476
589,20,12317,6.632765796613588,6.632765796613588,6.632765796613588,393,475
605,20,9384,3.571428571428571,5.880713994837446,7.2992700729927,393,426
607,20,10300,1.5315534092464314,5.319724532781277,7.460601551439856,393,441
639,3,13230,0.6711409395973155,1.3017113296290732,4.021346134376069,392,466
674,20,9300,0.6993006993006993,3.453133012658384,5.3392435419195685,393,436
