7,100,45,0.6944444444444444,1.2346109631030493,2.211382979138727,270,56
9,100,84,0.6944444444444444,1.9019648229546353,3.84654629081036,263,58
19,100,42,0.6944444444444444,6.005189425947934,24.724013328200964,264,54
22,100,36,0.6896551724137931,1.3219756909398455,3.1943828249996997,287,62
30,100,88,0.7042253521126761,1.3220477569525417,1.9918500878494296,287,69
98,20,945,2.905918278848825,4.065677454978028,5.225436631107231,281,65
106,20,1122,3.052259487136176,4.8816842054341905,6.4926369417555545,284,55
112,20,728,3.052259487136176,3.9173684539483014,5.007710104811096,286,55
132,20,990,4.9104637582399135,5.469486789073257,6.447233886218802,283,60
134,20,231,4.573660169594892,4.742061963917402,4.9104637582399135,283,70
137,20,676,4.509242420727358,5.357946080260076,5.973836991001824,287,52
141,20,729,3.5211267605633805,4.378051136271748,5.500175828103277,286,58
145,20,1392,4.164965639175215,4.164965639175215,4.164965639175215,287,69
148,20,1443,2.0059766842171562,2.0059766842171562,2.0059766842171562,286,70
151,20,676,1.9641855032959656,2.7025495646697943,3.030457633656632,286,61
154,20,575,1.950639396376683,2.3441820252778456,3.052259487136176,282,62
166,20,672,1.9918500878494296,2.4853002900949686,3.008965026325734,286,59
170,20,624,1.5315534092464314,1.919901163846388,2.521364528296496,286,60
176,20,440,0.9820927516479828,1.410746294609886,2.0203050891044216,287,59
182,20,575,0.9753196981883415,1.1144974769223512,1.9641855032959656,287,58
184,20,598,0.6944444444444444,1.729046029553761,3.030457633656632,284,61
186,20,550,0.6993006993006993,1.1273418824900368,2.0059766842171562,287,59
188,20,342,6.0579755401708635,6.0579755401708635,6.0579755401708635,255,50
191,20,728,0.6993006993006993,1.0441599372721746,1.5746957588026689,287,66
195,20,600,0.9820927516479828,0.9953368152830125,1.0101525445522108,283,65
202,20,598,1.0029883421085781,1.5892548109708402,1.9918500878494296,282,66
209,20,648,1.950639396376683,2.154783555683567,2.966881599384115,287,60
218,20,702,1.5746957588026689,2.024331448355974,2.987775131774144,287,63
223,20,504,5.500175828103277,5.500175828103277,5.500175828103277,255,50
226,20,506,0.6993006993006993,0.9681772925428037,1.552824984374854,287,61
227,20,621,0.6944444444444444,0.8911737371233511,1.0101525445522108,287,63
228,20,285,3.5211267605633805,4.01518459064537,4.509242420727358,258,48
233,20,462,0.9686394262829419,1.051586943502454,1.5971914124998499,287,61
235,20,420,5.078241233047872,5.078241233047872,5.078241233047872,253,51
236,20,506,0.7042253521126761,1.4538336714073978,2.196026152894708,287,61
248,20,725,0.6993006993006993,1.1555171005289888,1.9918500878494296,283,60
254,20,625,0.684931506849315,0.9780068044302721,1.5746957588026689,287,58
272,20,360,0.6944444444444444,0.9290864376245294,1.977921066256077,285,58
282,20,300,0.6993006993006993,1.0305961201635643,1.5971914124998499,286,60
283,20,323,4.606564199591977,4.606564199591977,4.606564199591977,257,49
286,20,483,0.6896551724137931,0.8652589260601042,1.5636839003495033,285,58
287,20,399,5.973836991001824,5.973836991001824,5.973836991001824,252,52
316,100,153,0.6944444444444444,2.015318945391036,8.043409991006438,287,62
318,100,24,0.7042253521126761,1.5646966174051153,3.565747911603346,283,64
320,100,60,0.684931506849315,1.8522498636018148,5.755395683453238,279,64
402,20,285,4.509242420727358,5.2259990606467595,7.352941176470589,285,58
407,20,1008,4.93911133625204,5.104514343731704,5.401257521889296,286,61
416,20,891,3.4246575342465753,4.273555844945317,5.599833166076404,286,54
419,20,806,3.1493915176053378,3.8676913053959723,4.79157423749955,286,61
422,20,806,3.546099290780142,4.338322441802937,5.585925498079628,287,56
426,20,825,4.541222863427552,6.256778119878925,9.78523058182406,282,58
434,20,910,3.571428571428571,4.51847268971914,7.042253521126761,284,59
436,20,700,2.5939217809093447,3.539575019872347,4.446614053772811,287,54
446,20,780,2.539120616523936,3.2337458115579336,3.9283710065919313,285,67
459,20,161,5.973836991001824,5.973836991001824,5.973836991001824,287,68
461,20,624,2.8666491129184357,2.8666491129184357,2.8666491129184357,285,69
465,20,756,3.546099290780142,3.8078893034808554,4.069679316181569,284,66
469,20,1023,3.052259487136176,3.902907466245499,5.386379086832175,276,65
