253,20,132,4.945335390486357,4.945335390486357,4.945335390486357,201,440
528,100,306,4.719817403236387,5.139997580341831,5.560177757447275,274,438
967,20,464,6.690766760323832,7.174266903277995,7.657767046232157,259,433
1001,20,30,4.253273871798783,5.072638739681112,5.892003607563443,285,442
1489,20,288,4.137931034482759,5.330176709889096,6.522422385295433,273,436
1596,20,60,4.5916024752373215,4.690589635373865,4.789576795510409,267,442
1788,20,304,5.637942481327657,5.637942481327657,5.637942481327657,281,433
2368,100,341,2.7523292179114422,4.194973261172578,8.479996182248096,287,453
2369,20,240,2.8474098571270368,5.495362393873393,9.843215373488935,273,436
2445,20,525,2.1366740947083644,2.5416400741296585,2.966881599384115,277,432
3423,20,42,1.4710973536182828,1.4710973536182828,1.4710973536182828,287,449
4349,100,200,2.18978102189781,2.18978102189781,2.18978102189781,278,432
4441,20,108,0.6802721088435374,3.318066975613392,18.213669952894325,230,451
4504,20,289,1.6203391141302825,2.7024255717973915,3.8742192857082762,248,437
4544,100,308,3.031695312954162,6.2160328930892685,10.79136690647482,254,451
4582,100,336,3.205128205128205,3.21124610076539,3.2173639964025753,202,433
4611,20,266,3.8338492583404395,3.8338492583404395,3.8338492583404395,194,434
