1,20,6399.5,332.00773668453746,21.32217850847629,4
2,3,9010,174.02505046702018,13.503325409332403,19
3,100,1279.5363636363636,148.20586883031194,1.456320874879179,110
4,20,3484,239.2821883006849,8.453167932695544,12
5,100,1155.5,341.565051177078,6.771489706162223,2
6,100,10426.857142857143,173.91761995150395,7.378145069981779,7
7,100,1780.4146341463415,144.79100401817934,1.571131727456982,41
8,20,4266.64,206.8020068009264,3.3494807310455417,25
9,20,846.3333333333334,128.77303555965148,1.997460561038294,21
10,100,311.5652173913044,163.6872501123091,2.0162161982146176,23
11,100,12211.146341463415,181.48742397919636,5.80186364384018,41
12,100,1120.909090909091,144.96852945982303,2.2316954514876826,11
13,100,165.3125,163.8949267933511,7.1653649609649195,16
14,3,10594.338983050848,128.7086429232885,1.0365346610514319,118
15,20,12198.9,332.15594452438563,19.960659241481476,10
16,20,4573.929411764706,124.22476699716955,3.1949652840412113,170
17,100,685.8666666666667,181.30477471336806,3.058829893374509,15
19,100,699.3846153846154,100.81111293793622,2.423811049795478,13
21,20,633.3483146067416,147.96036128187978,1.8793000734285752,89
22,100,143.6,126.05576187568894,4.376678147049401,5
23,20,1557.2242990654206,155.92806596737563,1.9093195832299967,107
25,3,854.8085106382979,144.8577368577052,1.718674273623325,47
26,20,274.8888888888889,131.9273220653415,10.46314543604317,9
27,3,1104,120.52834931215915,2.295106063185065,12
28,100,5474.15625,286.0297985913064,11.80175710886852,32
29,100,731.7019230769231,153.10333466718532,1.3048504905709093,104
30,100,177.75,172.18406707640565,3.8271719199582326,4
31,100,302.5,180,3.393951505462297,2
32,100,200.66666666666666,169.17626923638383,5.987380542770983,3
34,20,2365.5666666666666,152.0027858366296,12.346984672396646,30
35,20,651.4,161.54352788096463,4.750789814163113,10
37,20,4421,196.77267204286355,5.585061673465906,6
39,100,969.3294117647059,211.2236737589394,2.6293143384411657,85
40,3,1057.3333333333333,171.14498294097402,2.188503748068189,3
41,100,959,194.3130102354156,0.9446859767182237,5
42,100,78,213.20173471833763,13.526547991683541,3
43,3,1696.9166666666667,247.2541017409161,2.8646507051782435,12
44,3,1428.4605263157894,278.7949214676823,5.60107713418937,76
45,100,935.3333333333334,26.230022508659925,1.6514065510558178,3
46,20,88,270,1.342281879194631,1
47,20,676.5,157.5,0.8335329917610151,2
48,100,296.3888888888889,93.09262798597598,5.328809240441592,18
50,100,7215.071428571428,179.09238727897213,6.210382168785727,42
51,3,413.7857142857143,164.6906987717498,2.344842965612774,14
54,20,224.2156862745098,97.19924720528937,2.2129301478047707,51
55,100,423.6666666666667,180.88452377718846,7.295459302481735,9
56,20,5901.0935672514615,163.86810135603602,4.100906133525217,171
58,20,2423.904761904762,311.54435828112355,8.401591609570024,42
59,100,358,199.64470343125018,5.285536213426384,2
60,100,2126.875,164.33092247305532,6.684191193672002,8
61,20,205.8,180.74114928591788,6.699039387608943,10
62,100,85,121.71747441146101,2.150348725837388,2
63,100,48,270,0.6451612903225806,1
64,100,903.8666666666667,199.9910580550032,5.693276051413225,15
65,100,66.17857142857143,124.69875182775277,1.072277447517628,28
66,100,107.6842105263158,114.01790482873209,1.197307390546441,19
68,20,630.8970588235294,178.54755466817872,4.599634304278669,68
69,100,495,315,1.1223917161691233,1
70,20,2247.235294117647,305.5643383641425,6.078797410771378,34
71,20,2374,333.6315075079084,14.836356035723139,15
72,20,156.55555555555554,111.2622394199544,2.4106731773239916,18
73,3,1651,213.13359334700795,5.785456911939678,3
75,100,123.6829268292683,164.68718888084413,1.1018926400054039,41
76,3,450,94.48460600954462,35.03878236281825,1
77,20,220.7037037037037,119.81090336353975,1.596844121156759,27
78,20,8015.9,169.57808249008838,15.140234531032627,10
79,100,58.4,162,1.1448245304866613,5
81,100,91.3,150.3434948822922,0.8754447387085322,10
82,100,3326.409638554217,252.61314347550754,4.553198312821298,83
83,20,142.96153846153845,106.28595957011238,1.3462793842867242,26
84,3,194.4,198,1.137873377846025,5
89,20,5917.285714285715,201.22397093257396,12.82265298429093,14
91,3,1609.6666666666667,150.57885224961547,2.1533579592875607,99
92,20,1711.5,334.5579644372114,15.97472554085138,24
93,20,55.333333333333336,113.855017059026,1.086292444402937,3
94,20,86.33333333333333,173.85501705902598,1.664964365231228,3
95,20,643.483870967742,147.83672779705475,1.959526452896682,62
96,100,193.73333333333332,156.99149604323142,1.1742674738372731,30
97,20,373.48,306.20648941737073,9.418915660218968,25
98,20,655.1657142857143,143.61721463331477,1.7380793616064205,350
99,20,1210.735294117647,318.82113675575596,6.423241280690725,34
101,100,76.61538461538461,159.23076923076923,1.0713503368555264,13
102,20,1509,177.54998082310678,12.350844930967511,3
104,20,214.8,222.6906618908145,2.9227406045279642,5
107,20,269.64150943396226,148.09927790633984,1.2407328409170009,53
